ID,Trial_Number,Keyboard_Type,Repetition_Order,WPM,WER
7,60,C,4,52.97338326,0.005725257
6,6,C,3,67.02840944,0
2,60,C,2,61.84169811,0.004496091
4,28,B,2,75.13150564,0
9,73,A,4,73.268698,0
10,37,C,1,19.90368247,0
2,50,C,3,43.5536671,0.005081483
6,12,C,3,72.82676568,0
8,17,C,5,98.02945402,0.00737462
1,57,A,2,62.63945994,0
7,75,C,3,97.1499195,1.65E-05
3,42,C,1,13.94064055,0.000779723
7,26,B,1,18.66831865,0
6,45,C,5,98.33652482,0.006715779
1,90,C,4,102.9022457,0
7,88,C,5,61.97951309,0
8,67,A,1,16.1853684,0.006794102
3,20,C,5,60.33693057,0.007472667
2,73,B,3,32.4988801,0
1,13,B,2,36.33238934,0.007038407
8,31,C,2,33.51134712,0.003968383
6,91,C,3,80.28615437,0.000296988
2,54,B,2,52.45350877,0
9,82,C,4,86.34883199,0.001950804
8,65,B,5,80.10188677,0
5,4,C,5,27.07389775,0.000878669
6,75,A,1,19.54505005,0.00024973
1,41,A,2,36.28542523,0
9,43,A,4,94.87540865,0
1,69,A,3,64.68544369,0.00567668
2,28,A,3,44.83458808,0
4,64,C,1,16.31325484,0.006795655
8,66,B,2,62.36916434,0.005094263
1,65,B,4,95.09364891,0.010914799
2,25,C,4,81.76238427,0.008708531
8,24,C,4,83.37177471,0.005854083
7,37,B,2,46.89130083,0.001856224
6,37,B,5,88.07331143,0.00804254
6,86,B,3,111.8895943,0.00492953
10,76,C,5,53.09928198,0
2,42,C,4,67.0421153,0
6,27,C,4,88.5147842,0.00882881
9,38,B,5,76.64553133,0.007452869
4,95,B,1,16.7162967,0.009804206
4,32,A,4,88.67826055,0
3,80,A,3,60.11612075,0.001905455
7,6,B,4,89.27076999,0.001221123
10,56,B,3,30.47463564,0
1,59,B,4,88.17205647,0.003067089
5,28,A,5,33.0832019,0
10,47,B,4,55.76043611,0
2,19,B,3,65.9955143,0
1,18,A,2,47.00496117,0
8,88,C,4,69.55632644,0.003496719
6,28,A,1,14.65788345,0
7,44,B,3,12.70885118,0.001685504
8,89,B,3,74.2821343,0.007581477
6,93,C,1,14.93064632,0
6,67,B,1,14.41398083,0
10,39,B,2,59.59085963,0
4,99,C,4,77.78971863,0
1,77,A,4,73.79595909,0
4,39,B,2,92.41180847,0
8,39,A,1,16.26342103,0.012732007
3,30,C,5,54.53553076,0.000951289
6,83,C,5,39.74660772,0
8,9,B,2,82.62330416,0
9,54,C,2,83.14036854,0
6,37,A,3,54.61047499,0.002393663
6,73,B,2,63.54567455,0.001670103
4,60,B,2,66.73040674,0
1,34,A,4,61.23694793,0.001499405
9,93,B,5,80.31422054,0.001965708
6,12,B,5,47.8464208,0.004298189
8,4,C,2,82.52320896,0
6,70,B,4,92.21181212,0
10,88,B,4,76.42861937,0
6,92,B,2,86.76319498,0
4,91,B,5,83.29677927,0.004923498
3,72,B,4,67.69052429,0.007096196
6,32,A,2,59.04644738,0
10,5,C,2,79.35486722,0.000428287
1,11,A,3,59.41222795,0
4,78,C,5,83.30632966,0.004417256
8,41,B,4,85.76204935,0
6,81,C,2,59.45818833,0
8,35,B,4,90.52984358,0
3,37,C,5,33.75689188,0
8,97,A,1,14.12705237,0.00664683
6,93,A,2,82.6454539,0
9,61,A,1,20.31504875,0
6,57,C,1,10.47199697,0
2,26,B,2,38.15147216,0
4,87,B,4,71.79864519,0.000131739
8,44,C,1,14.58737653,0.004211248
6,18,C,4,90.65295352,0.005209455
9,70,A,5,73.84125608,0
2,70,C,4,63.5772202,0.00034684
7,23,A,3,28.89249064,0.002939564
7,41,A,3,54.69193255,6.97E-05
1,38,C,5,36.47007178,0.002877021
5,96,A,5,54.17045759,0.007819024
3,44,C,2,65.68834886,0
9,96,B,3,63.54429882,0.005545515
6,94,B,4,109.5035622,0
10,17,B,1,10.66784414,0.001712161
2,1,B,3,70.61711673,0.004929607
3,29,B,5,51.25636515,0.006389798
8,89,C,2,90.21834443,0
6,0,B,3,98.45747685,0.001153156
8,81,C,3,68.66855205,0
6,80,B,3,81.39038926,0
8,77,C,4,62.63702144,0.001644369
5,88,C,2,49.98860955,0
10,35,A,2,73.32843077,0.012553925
2,3,A,4,38.6652192,0.001522506
9,55,B,5,85.25972801,0.002806516
2,1,A,4,49.06334341,0
10,18,B,5,71.49962942,0
9,65,A,5,135.6628253,0
1,62,A,3,69.7191426,0.008659555
9,36,B,5,90.97492727,0.002211824
2,23,C,5,133.0392051,0
6,90,A,4,67.81986283,0
9,98,C,4,35.79346794,0
6,86,B,2,93.2319523,0.001219323
8,1,B,3,87.02820176,0.003364561
3,7,C,1,15.89829161,0
9,43,B,2,75.96360504,0
1,33,C,5,65.68172572,0
2,2,A,4,31.04700441,0.00050648
2,86,B,3,65.66314228,0.001971817
4,54,A,4,88.26195529,0.012853286
8,34,C,1,11.40747063,0
3,92,A,1,18.97617806,0.002070484
9,37,B,5,70.54060969,0
3,4,A,2,69.48948741,0.002647287
10,42,B,4,36.01837715,0.004711863
9,50,C,4,31.59597953,0.004461292
10,33,B,1,15.09511066,0.010505904
2,99,A,2,47.26626784,0.002325419
4,90,A,3,19.78988846,0.001390714
1,29,B,5,72.60090145,0
9,65,B,1,11.51291829,0.010148918
4,90,A,5,87.1330219,0
3,36,C,5,65.29727182,0.000933628
3,1,B,1,11.64903702,0
10,8,B,1,17.50987486,0.002577438
7,40,B,2,30.71793992,0
9,61,C,5,83.73340641,0.000846606
1,74,C,2,78.30983181,0.001050086
4,41,C,5,93.50044381,0.008467662
9,11,A,2,96.45525738,0.002985305
7,70,C,2,39.35468929,0
1,33,A,2,54.85406707,0
10,47,B,3,42.15075685,0.001043705
7,94,A,3,63.60774872,0
4,67,B,2,83.49915383,0.001073046
5,64,B,4,77.5313078,0
5,65,A,4,63.33932028,0
2,41,B,5,78.33279086,0.005759634
6,42,C,3,69.19897074,0.003750311
5,39,C,3,52.82713746,0.001568523
1,74,C,5,72.69332845,0
10,34,C,2,33.46411006,0.005857653
3,99,A,3,69.50818004,0.005859204
6,77,B,1,15.93337893,0.012724255
5,82,A,3,36.93798675,0.001157438
6,69,C,1,14.18336574,0
3,63,A,4,49.39988188,0.002395446
7,9,B,2,77.50298957,1.23E-05
7,71,A,1,13.92863851,0.007801517
6,90,C,2,93.79048567,0
7,36,A,2,42.38610526,0.003225386
9,71,B,4,81.04292034,0
4,84,B,2,88.10696441,0
6,6,B,2,72.56572955,0
10,3,A,3,80.74720947,0.003094483
9,7,C,3,74.57004797,0
8,81,C,5,60.58108497,0.000399108
5,13,A,4,27.18059189,0
6,87,C,5,75.94750655,0
9,4,A,1,16.30127627,0
6,41,A,3,102.1031239,0.001978382
10,4,A,2,63.84963874,0
10,71,B,5,56.39895166,0.010826247
4,92,B,5,85.95811271,0
10,15,C,4,67.28648401,0.008168126
1,79,B,4,66.88751032,0
8,31,B,1,13.68707828,0.006350244
6,4,A,2,69.12079568,0
6,25,A,3,91.07137745,0
2,89,A,2,58.74671094,0.006277028
9,53,A,5,77.32295862,0.001656163
3,65,C,3,61.03367407,0
1,25,B,2,68.81588585,0
9,65,B,2,80.7228762,0
7,42,A,4,43.4215087,0
7,75,B,3,129.0578755,0
5,31,C,3,41.53200322,0.00805771
2,78,B,5,76.24785493,0.000648583
5,86,B,5,57.50868352,0.006749518
10,15,B,4,69.30137199,0
6,39,C,1,21.56545227,0.001959779
10,6,B,5,54.93795685,0.004595229
9,25,C,3,97.95271412,0.00532573
5,8,B,5,44.2506531,0.002007855
8,37,C,1,14.80529554,0
10,47,A,3,52.44856947,0.010339991
4,38,C,5,81.18462473,0.002746532
5,50,B,4,50.75994668,0
7,55,B,3,84.10114292,0
7,43,A,1,10.5411151,0.005842984
3,46,B,5,62.72615684,0
8,69,C,2,72.85837388,0.004268289
4,74,A,3,87.03636649,0.004725152
6,88,A,4,111.2951336,0.002906994
4,9,B,1,15.51158262,0.006902033
3,70,C,5,29.63907355,0
10,32,B,4,61.14114516,0
10,22,B,3,35.39300436,0.004575479
7,93,C,2,78.80873005,0.008900744
7,10,C,4,51.7534793,0
4,5,C,4,119.0264983,0.004840649
6,71,A,3,78.95954563,0.001346308
6,70,C,4,76.69573733,0.003510673
9,76,B,3,76.50580075,0
10,58,B,3,46.68569632,0.009418897
5,16,A,2,26.0551152,0
10,14,B,4,55.01344955,0
5,22,A,3,46.82162429,0.002782015
5,73,C,3,53.06502152,0
4,35,B,5,82.22761384,0.001359015
4,79,B,5,85.00438466,0.009709902
9,9,A,3,97.53352169,0
1,36,B,3,93.18548277,0
4,52,A,3,81.38455802,0.00274582
1,51,C,4,62.65758138,0.006295338
6,98,B,5,47.80974511,0
4,74,B,1,15.49177152,0.001768676
7,38,C,3,51.34514021,0.000743145
10,69,C,5,59.08187905,0.004363616
8,94,A,5,72.33534943,0
2,96,C,2,22.12914925,0.333842983
9,18,A,4,90.19660746,0.002768485
7,70,A,3,43.75552854,0.002599973
5,67,C,5,45.56266786,0
8,27,C,5,66.47867377,0
10,16,A,2,20.49259333,0.000885613
8,24,A,3,56.95066646,0
10,19,B,4,58.15173135,0
5,72,A,4,48.16071994,0.005394432
4,98,A,2,54.78039352,0.006276144
4,99,A,5,73.65517448,0
2,76,A,2,61.71808712,0
8,23,B,2,87.95184125,0.001496962
8,19,C,3,86.57107832,0.003073963
1,29,A,5,58.38821213,0
3,94,B,2,73.92383721,0
3,12,C,3,48.33764861,0.00909408
4,89,B,4,75.37979653,0.000581818
6,62,A,4,90.51443816,0.004816533
5,91,A,3,35.29548756,0
9,78,B,3,57.04570844,0
9,45,C,3,66.51924932,0
8,83,B,3,88.22225388,0.000607265
3,32,A,5,51.83222349,0
8,29,A,4,62.53715615,0.001548675
3,4,B,4,61.95451546,0.005146639
7,42,B,3,58.59568531,0
7,23,C,4,101.1789166,0
2,94,B,4,88.98889135,0
7,86,C,4,58.43301577,0
7,72,A,1,12.70831215,0.002173132
9,6,A,5,100.3186372,0
5,39,C,4,52.28075479,0
3,14,C,5,67.71964581,0
7,57,A,5,35.52581647,0.005213809
8,87,A,2,64.75624288,0.000271257
7,18,C,3,57.55357949,0
1,58,A,3,50.76432653,0.004073695
9,97,A,4,47.16734419,0.001854621
5,88,C,5,63.82208295,0
7,85,C,5,66.00623971,0.004646648
1,14,A,2,53.49404126,0
9,68,A,4,91.77533804,0.001858965
6,55,A,4,114.6609678,0
7,7,C,3,71.86400276,0.001942432
5,19,A,3,66.17019067,0.002484743
4,15,A,2,115.3662355,0.000596889
1,63,B,3,69.62948286,0.342658603
7,13,C,4,54.983201,0.006120871
5,39,B,1,16.7561813,0
4,96,C,5,65.56435807,0.01042945
8,76,A,2,70.65607941,0
4,19,B,2,74.17672407,0.000818639
9,96,A,2,54.76462184,0
3,0,A,5,70.6868463,0.004517005
6,58,A,3,80.82446106,0.003440438
5,51,B,2,61.13264863,0
8,28,C,2,68.61538136,0
10,7,B,5,53.64718279,0
8,19,B,2,76.48984135,0.009014937
6,47,B,3,84.95916861,0
6,96,B,4,68.7797533,0
7,95,C,2,55.51927393,6.53E-05
6,36,C,2,109.6120776,0.004767462
3,94,C,1,18.18556331,0
4,82,B,4,65.90237605,0
6,78,B,5,102.7995331,0
1,52,C,2,64.02764089,0
8,58,C,5,69.54808611,0.007196753
10,94,A,5,89.57696502,0
5,29,C,3,38.83819586,0.001099298
3,42,A,5,60.44093658,0
9,0,A,2,70.78869616,0
3,14,A,3,68.12980916,0.007175852
3,42,C,3,71.85141256,0.006722105
10,74,B,4,74.59368705,0.006075993
5,58,A,3,61.6397921,0.00505028
8,39,C,4,73.94504365,0.006204154
10,73,A,3,73.40063526,0
3,93,B,5,45.91865488,0.002173891
7,41,A,4,46.57620292,0.002659758
5,56,B,2,55.41176399,0
10,85,B,1,18.49372192,0.003988599
1,32,A,4,70.62134036,0
10,87,B,3,42.13474236,0
4,32,B,3,78.01561895,0
3,80,C,5,57.20148058,0
3,53,B,4,59.34652232,0.000448932
1,78,A,4,61.74579951,0.008214798
10,40,A,2,65.29536288,0.000101558
5,12,B,5,53.32801373,0.000992934
8,86,B,4,82.03891302,0
2,28,A,5,38.68611851,0.000475054
6,60,A,2,69.54591861,0
2,4,A,4,46.97228048,0.00192245
4,88,C,3,86.53532674,0
8,39,A,2,75.91193877,0
9,32,C,4,121.3892696,0
9,23,C,1,13.19078462,0
6,0,C,3,39.97220786,0
6,92,B,1,18.06037583,0.002147492
8,48,A,3,70.0583844,0.002128124
4,16,B,3,71.24023157,0
5,33,B,3,48.10698227,0.004792716
6,42,C,4,95.46869856,0.005387012
3,59,A,3,73.12713256,0
5,56,B,4,52.69190543,0
2,88,A,3,81.49803594,0
9,13,A,2,49.69052916,0
10,41,C,2,65.19618145,0
8,59,A,4,67.81717899,0
3,18,B,3,75.51160057,0
3,67,A,5,52.48986684,0.007999913
4,63,B,3,81.11389107,0
3,40,B,2,32.39959768,0.006900675
10,44,B,5,29.18948703,0.008043347
8,64,B,2,92.57561625,0
4,73,C,3,59.61508795,0.004341967
7,83,C,3,85.03672963,0.007827452
2,8,B,3,85.75215331,0.002680809
6,50,A,1,14.75754344,0.00591979
10,25,A,4,63.1475817,0.00202196
5,84,A,4,59.19190454,0
4,90,B,3,80.90744869,0.008514009
9,0,B,5,46.46045052,0.000125304
8,42,C,4,64.97129091,0.007119632
8,92,B,3,82.27658642,0
3,83,A,3,68.88435471,0
8,72,A,5,32.47662613,0.010201092
9,73,B,1,17.630318,0
2,3,A,3,43.84604593,0.001311458
9,76,A,3,80.85089799,0.007446784
9,66,B,2,88.34708589,0.001709077
2,19,A,5,68.00539187,0
1,33,B,3,44.77160138,0
8,46,A,5,48.96752533,0.005876565
4,81,A,1,14.82606597,0
5,36,A,5,30.62045786,0
5,91,B,4,59.08724161,0.000183445
4,34,A,2,93.88854298,0.003161359
7,43,A,4,39.06554264,0.006014117
6,11,C,5,72.95062792,0
1,83,B,3,79.90224262,0.002212029
6,97,B,5,74.95850417,0.003093024
3,79,B,1,22.66796317,0.001024732
4,78,B,1,12.85623195,0
4,44,C,2,87.34109169,0
4,26,A,1,19.19367708,0.003990009
1,36,C,2,91.17531083,0
5,9,C,3,35.89131237,0.000298055
3,43,A,1,16.28401772,0
9,44,C,1,14.97912693,0.002906438
10,99,C,4,55.44074305,0
8,16,B,2,62.57710738,0.002681184
10,67,B,3,63.13950315,0
9,20,A,5,101.1000692,0
1,28,B,3,38.29732371,0
3,71,C,5,51.50707466,0
6,15,C,5,62.88721502,0.003304555
1,21,C,4,62.58283243,0
2,68,B,5,64.54080499,0.000557229
10,10,A,5,53.3786225,0
2,47,A,5,36.78349884,0
7,49,A,3,39.77065485,0
2,44,B,3,61.99204523,0
7,28,A,2,29.75840535,0
2,58,B,5,48.48320317,0
7,94,C,2,91.27179071,0
10,74,B,3,75.34692361,0.001907777
3,7,B,5,71.85952141,0
2,15,B,4,71.82774085,0.003329279
2,27,B,2,57.33682242,0.000982938
8,62,B,2,77.7812392,0.008149422
10,30,A,3,42.36034285,0.005149733
7,56,C,3,57.02327678,0.009976558
2,81,C,4,17.2597307,0.006225452
6,60,C,2,59.52056761,0
2,5,A,4,42.70953323,0
1,84,A,2,64.23272531,0
7,95,C,4,76.13811303,0.007956853
9,94,B,3,94.24921295,0.009912232
6,58,C,5,80.49690407,0.006362832
4,78,B,3,89.3673642,0
6,71,A,5,73.71032759,0.002067115
1,13,C,4,54.63571289,0.004949914
6,66,A,2,103.5282934,0.003418978
7,9,C,3,58.82923505,0
6,71,B,5,85.30790693,0.002750859
10,36,B,3,82.78697674,0.00639926
3,9,C,2,60.72691535,0.000786534
5,94,C,1,17.22400803,0.000285457
7,7,A,2,36.63065455,0.003759152
3,88,A,2,70.31931037,0
3,63,B,3,56.86472678,0
10,97,A,4,60.17876294,0
7,53,B,1,15.12042478,0
1,44,B,4,61.63584578,0.009889362
3,11,C,3,60.02599768,0
4,44,B,5,63.68420369,0
1,57,B,5,61.3704607,0
2,47,B,3,71.35261765,0.000772155
4,26,A,5,87.71603566,0
10,79,A,1,18.01587833,0.010873632
2,49,A,5,58.12699247,0
4,76,C,3,103.2049458,0.004227802
10,94,B,3,71.47337025,0
10,95,B,4,70.601536,0
10,3,C,1,14.83070326,0.000561522
3,36,A,4,92.10309429,0.006507078
8,49,A,5,60.16450593,0
8,73,B,1,16.33018333,0.00231986
10,99,C,5,51.71641633,0.002550411
7,51,C,2,48.09477346,0.008454059
9,16,A,2,31.08940171,0.002055919
7,61,A,1,11.39643099,0
7,31,A,2,21.6593735,0
7,55,A,1,16.43304773,0.003623197
9,10,B,1,14.50274905,0.004875821
9,21,A,4,106.0045047,0
8,52,A,2,63.68601563,0
2,85,B,2,79.27518946,0
1,73,C,3,52.46004608,0.002667504
3,98,B,4,40.87608625,0
8,8,A,3,56.80586372,0
7,69,B,3,14.21375399,0
7,66,C,2,75.13949506,0.000475119
2,94,A,1,10.95317761,0.001875043
6,86,C,3,96.87714426,0
3,13,A,5,57.24987895,0
6,36,B,5,142.8966646,0
7,95,C,1,19.84146767,0.002218125
2,52,A,5,59.06984319,0
2,58,B,3,68.37043874,0
3,47,A,2,14.82011445,0
5,75,A,2,118.8017098,0
5,29,B,2,58.8622904,0
3,38,A,3,65.84875627,0
9,59,A,5,111.2926488,0.008460295
6,93,C,2,84.45583628,0.005843556
10,59,A,4,72.18189091,0.009250452
1,71,C,4,60.00768735,0
5,62,C,1,16.45344539,0.007272522
7,32,B,5,24.91604975,0
5,73,B,5,39.14044546,0
3,41,C,3,84.46651403,0.001789389
1,49,B,3,74.91715166,0.008515039
10,32,C,5,25.18556628,0
4,42,B,5,73.7708711,0.005292667
8,21,A,2,58.55135798,0.000311243
9,43,C,4,88.9404364,0.007409035
9,15,C,3,92.96919556,0
2,91,C,5,81.7539284,0
9,72,A,2,94.19343266,0.00590671
3,38,C,4,38.59144427,0
9,1,B,4,61.53243947,0
6,39,B,2,98.88547976,0
1,62,B,4,72.25933795,0.000135397
9,49,B,1,18.13422758,0.000263494
8,75,A,2,101.0591201,0
6,92,B,4,100.5906942,0
5,53,A,4,24.10678789,0
8,89,B,4,77.95915369,0.001412051
7,92,B,1,17.59524361,0
9,1,B,2,37.61639139,0.001786919
2,48,B,1,12.46315879,0.005375677
9,54,A,5,99.83885062,0
6,63,A,2,71.50453352,0
8,97,B,2,66.79486308,0
4,83,C,1,14.37329482,0
6,70,B,3,97.67156765,0
2,77,B,2,82.64322321,0
8,17,C,1,19.83069502,0
6,21,C,2,86.60345958,0
7,56,C,4,46.55153155,0.003464514
2,51,A,2,45.70925935,0.001960613
5,55,B,3,52.69146984,0.006992576
4,6,C,2,99.58814395,0
9,90,B,1,27.21732007,0
9,42,A,5,102.6560927,0
3,83,A,4,65.26737894,0.000213566
1,20,B,3,77.16928419,0
10,69,B,3,51.01821055,0.002708216
5,57,A,2,31.8182922,0
10,88,C,3,61.73787673,0.000649231
7,6,B,1,18.19156711,0.003953922
8,96,A,5,64.59787272,0.00186013
7,92,B,2,67.66214456,0
2,32,B,2,55.29732714,0.002975268
7,81,C,5,46.14305529,0.002535088
5,95,A,2,40.55168958,0.003688477
7,3,C,2,63.28319584,0.006216155
5,56,A,3,60.40503667,0
7,7,C,4,64.46773947,0
9,59,C,2,100.9545658,0.00408281
8,31,A,2,46.45731694,0.002264591
7,61,A,2,42.8722,0
3,25,A,2,74.04802566,0.007709267
5,69,C,2,50.74751732,0
7,38,C,5,43.98773645,0.001031423
8,47,B,2,79.31860839,0.008504096
8,98,C,5,40.35721442,0
10,47,A,1,23.63935321,0
2,93,A,2,62.81171141,0
9,80,B,3,58.05977417,0.000281059
9,45,C,5,74.99490994,0
9,68,C,5,82.14753168,9.01E-05
8,57,B,5,54.25243854,0.000296766
3,87,C,5,73.96178166,0.001109444
7,85,C,4,70.04834991,0
4,46,B,1,22.7247723,0
7,65,C,1,16.545996,0
8,10,B,5,70.15814427,0.004266035
6,37,C,1,17.03941791,0.00526087
8,59,B,3,90.51640625,0
8,95,C,3,79.40422816,0.003149488
10,75,A,1,20.04220223,0
5,11,B,3,44.18221237,0
4,31,B,4,80.25705272,0.008552477
8,19,C,5,94.96873626,0
3,15,A,5,56.75295528,0
2,44,B,2,56.20437051,0.001811087
9,36,C,5,114.1020939,0.009797767
10,91,B,3,51.75690708,0
1,20,B,4,73.88538564,0
9,78,C,2,46.51386653,0.001546396
2,93,C,1,15.06569391,0.005554616
1,6,C,3,67.47649029,0.011606071
1,93,A,4,77.58110688,0
8,17,B,3,75.6985593,0
9,71,A,4,75.83457751,0
3,67,A,4,51.93152571,0
8,35,A,5,77.29130777,0.002786589
5,93,A,1,16.22794483,0
8,44,B,1,13.00235542,0.00065663
8,36,C,1,14.77467285,0.001911487
5,60,C,2,46.79165768,0
1,55,A,3,71.51400769,0
1,62,B,2,13.54027732,0
6,60,B,3,62.51676395,0.004691134
8,98,A,3,55.05155237,0.007843561
9,15,A,5,128.8434857,0
8,50,C,2,57.97997314,0
1,40,C,3,65.36709997,0.003599154
3,21,C,4,69.57247256,0
4,80,B,2,35.25347515,0.001362051
6,59,A,3,105.3098139,0
3,15,A,4,38.55747339,0
5,92,C,2,49.41781023,0.00119045
9,80,C,5,81.34261925,0
6,0,A,2,89.26275784,0
1,47,B,2,63.72624614,0
2,93,B,5,72.50434037,0
1,72,B,2,62.49152408,0.004385969
10,71,C,2,42.37220954,0
8,5,C,2,91.73975703,0
9,88,B,3,92.82724344,0.008113315
3,14,B,4,55.55673216,0.005393048
6,18,A,2,91.93835109,0
8,58,B,4,83.40485327,0.000306766
3,14,C,1,14.115336,0
4,76,B,4,82.03975097,0
2,73,A,2,42.25293844,0
1,61,B,2,78.85494334,0.333153283
5,37,A,1,14.85184987,0
8,56,B,2,61.79131419,0.006621443
3,10,A,1,19.35704223,0.002336579
10,81,B,3,56.14801275,0.003099663
6,7,A,5,86.94517271,0
6,53,B,3,89.5580959,0
1,28,B,5,26.45893314,0
3,88,A,1,17.37568768,0.008680621
4,74,A,4,84.85707515,0
3,13,B,3,59.22448332,0
2,87,B,5,55.79647358,0.00263962
9,78,C,3,71.91253622,0.005118563
6,49,C,5,73.40879716,0
9,84,B,5,87.49008492,0.004221393
9,6,C,2,56.08232523,0
5,69,B,2,59.1212333,0.012749214
1,54,B,3,79.54531582,0.002568552
3,44,A,5,39.48569257,0.002181501
7,27,B,2,54.17881208,0
4,70,A,4,85.21881948,0
4,79,A,3,97.62534076,0
9,13,C,4,72.2598716,0.00215468
3,91,B,1,18.95612403,0.008579387
4,38,C,1,16.34074406,0.000202894
1,19,C,4,52.70577925,0.000720952
3,29,B,3,50.20555071,0
9,48,B,4,80.75490855,0.010271157
2,6,C,1,15.16353633,0.006398586
1,27,A,5,51.680944,0.002481106
5,99,B,3,56.21545042,8.70E-06
1,46,B,4,62.86423298,0.007875443
9,26,B,4,67.82672289,0.000111686
5,66,B,2,74.89407973,0.007490745
2,55,A,4,23.74523765,0
10,86,C,3,59.47073188,0
8,40,B,3,67.40478176,0.007438892
10,39,B,3,63.24744084,0.0033561
2,12,C,4,62.98047106,0.001919626
5,11,C,2,25.70029018,0
7,98,A,4,40.47849983,0
4,51,B,2,77.8885666,0.007211935
5,74,B,4,59.0391635,0
10,21,C,3,38.64157099,0.000376699
7,88,C,1,14.25351678,0.002960571
2,2,C,2,65.04486878,0.000373892
3,40,B,3,56.67233913,0.007514263
3,43,A,3,64.35001884,0.002844154
7,8,B,5,80.25597717,0.001856064
10,97,C,4,53.35910691,0.00365642
2,27,A,4,40.24557725,0
3,67,C,3,58.58894158,0.006417429
5,35,B,2,83.99288068,0
6,48,C,4,66.58197327,0.003163234
6,19,B,4,89.89000512,0.003519791
10,62,C,4,71.38138838,0.002675417
8,91,B,5,69.92166613,0
8,81,A,4,54.37113401,0.003396832
8,26,B,4,85.43245442,0.009296879
3,73,A,3,51.03528879,0.001288664
9,48,B,3,69.72482302,0
3,87,A,5,46.02712321,0.005049334
5,46,A,5,55.86170346,0
6,87,C,4,67.48670342,0.00481458
6,57,A,4,71.02652197,0.001883125
2,43,C,2,62.32667943,0
8,1,B,2,75.40492634,0.001826214
9,35,C,4,77.80972251,0.00759671
3,16,C,2,40.54201714,0.00272753
3,27,C,3,70.08966577,0.002398766
10,83,C,2,24.86583016,0
3,50,B,2,49.27608975,0.005134764
5,33,C,5,34.99510006,0.001315579
8,50,A,4,66.49466818,0.001109798
6,77,A,4,108.4409446,0
1,47,B,5,56.9962633,0.000767283
4,11,A,3,83.12931959,0
7,22,C,3,38.67627556,0.00039825
8,14,B,5,47.58768428,0
9,46,A,3,84.32972354,0
5,66,C,2,45.59347798,0.010961626
5,92,C,3,44.04840273,0.014509183
8,93,B,2,71.73717345,0
3,3,B,4,52.02965038,0.007865263
10,48,A,3,70.81886968,0.009511465
5,43,A,1,11.93167547,0
10,49,A,3,51.81152025,0.005499486
5,31,B,2,113.9378962,0.00115147
9,14,A,5,48.44005664,0
10,66,C,5,70.29280922,0.009799377
7,33,C,4,53.18093286,0.004524736
3,92,C,4,65.41615553,0
3,61,B,5,61.58417994,0
9,54,A,3,101.1337183,0
2,46,A,4,60.06502127,0.008770518
8,17,A,3,55.67652656,0
9,8,A,5,109.4742982,0
7,76,B,3,76.30758457,0
6,64,C,3,136.9667022,0.010918507
8,94,B,2,84.34484077,0.003197177
3,2,C,3,72.35357685,0.002125629
6,47,A,5,43.24596424,0
7,43,C,2,54.21744451,0.000597986
8,83,B,1,19.56266734,0.004909913
4,43,B,2,60.34651076,0
4,18,A,3,86.73738487,0
3,31,C,3,65.37249288,0.009482641
2,87,C,4,71.43668666,0
8,72,C,4,54.63678515,0
6,60,C,3,62.39858221,0.001074193
6,14,B,4,98.42752764,0.001266761
9,31,C,4,16.19735793,0.000338137
7,79,A,5,45.4675799,0
1,15,C,2,68.52364903,0.00076549
7,0,B,3,60.6631435,0.001303836
9,26,A,4,71.7605692,0
3,8,B,5,77.30678657,0
2,64,B,2,83.56861107,0.006370291
8,17,C,3,87.72299082,0.010212875
3,2,B,3,52.14881255,0
3,88,A,5,52.24140309,0.002617135
3,97,C,2,38.8679572,0.011684666
4,88,B,4,88.86707253,0.004302673
8,12,B,4,67.11791017,0
2,60,A,3,75.89460658,0
4,72,A,3,81.89504709,0.000271365
8,85,A,4,79.8893574,0.01501789
3,45,A,3,79.78606233,0.005580802
10,58,A,4,64.12311398,0.00997934
10,31,A,1,23.36337762,0
9,66,A,4,130.9828415,0
9,28,B,5,48.57444391,0
10,86,B,2,48.80421148,0
8,11,A,4,55.65106559,0.001213772
10,39,C,1,11.88276695,0.00753303
1,61,C,2,77.36584904,0
8,65,A,3,68.03220504,0.00343109
3,91,B,3,50.21067625,0.00675525
1,91,C,5,73.41006038,0.004759749
6,26,A,4,66.9362257,0.001384559
4,54,B,2,87.85645698,0.006038016
6,28,A,2,70.40911975,0
5,49,B,2,58.07021926,0
2,59,B,3,103.9543705,0.005402709
10,66,A,4,81.28939121,0
6,32,B,3,76.82246443,0.003156833
9,11,A,3,87.28211119,0
1,23,A,5,82.06100536,0
10,44,C,1,13.30839159,0
1,80,C,5,43.18957596,0
5,81,C,2,58.88616535,0
7,95,B,5,65.92722389,0
1,90,C,5,83.84076419,0.003925181
6,93,A,5,79.52619748,0
1,28,A,4,60.04386006,0.009365138
6,83,A,4,126.403009,0.006469175
3,90,B,3,57.96329189,0
4,13,C,2,67.04729834,0.000319544
9,98,A,5,24.93684471,0.002371346
8,54,A,4,75.30126332,0
6,29,A,5,94.25166627,0.010023933
10,79,B,1,17.76039447,0
3,75,B,2,93.17300887,0.000847656
10,50,C,5,39.90419552,0.009606749
2,81,C,2,14.74945821,0
1,93,C,2,92.63073768,0
9,29,C,1,17.25614803,0.009556221
